Drug,Cell,Label,LN_IC50
Sorafenib,EN_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,ES2_OVARY,Resistance,2.079441541679836
Sorafenib,ESS1_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.4022276078140026
Sorafenib,FADU_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441541679836
Sorafenib,FU97_STOMACH,Resistance,2.079441541679836
Sorafenib,FUOV1_OVARY,Resistance,1.6313764323808193
Sorafenib,G361_SKIN,Resistance,1.6033104168182046
Sorafenib,G401_SOFT_TISSUE,Sensitivity,1.3095621874516052
Sorafenib,G402_SOFT_TISSUE,Sensitivity,0.4001132564642467
Sorafenib,GAMG_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,GB1_CENTRAL_NERVOUS_SYSTEM,Resistance,1.9000542087375356
Sorafenib,GCIY_STOMACH,Resistance,2.079441541679836
Sorafenib,GCT_SOFT_TISSUE,Resistance,2.079441541679836
Sorafenib,GI1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,GMS10_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,H4_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,HARA_LUNG,Resistance,2.079441541679836
Sorafenib,HCC1187_BREAST,Resistance,2.079441541679836
Sorafenib,HCC1395_BREAST,Resistance,2.079441541679836
Sorafenib,HCC15_LUNG,Resistance,2.079441541679836
Sorafenib,HCC1569_BREAST,Resistance,2.079441541679836
Sorafenib,HCC1806_BREAST,Resistance,2.079441541679836
Sorafenib,HCC1954_BREAST,Resistance,2.079441541679836
Sorafenib,HCC2935_LUNG,Resistance,2.079441541679836
Sorafenib,HCC4006_LUNG,Resistance,2.079441541679836
Sorafenib,HCC44_LUNG,Resistance,2.079441541679836
Sorafenib,HCC56_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,HCC70_BREAST,Resistance,2.079441541679836
Sorafenib,HCC78_LUNG,Resistance,2.079441541679836
Sorafenib,HCC827_LUNG,Resistance,2.079441541679836
Sorafenib,HCT116_LARGE_INTESTINE,Resistance,1.8259795954534757
Sorafenib,HCT15_LARGE_INTESTINE,Resistance,1.9687521449445817
Sorafenib,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.071276736565173
Sorafenib,HDQP1_BREAST,Resistance,2.079441541679836
Sorafenib,HEC151_ENDOMETRIUM,Resistance,1.9965570078198
Sorafenib,HEC1A_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,HEC1B_ENDOMETRIUM,Sensitivity,-1.1860364926772704
Sorafenib,HEC251_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,HEC265_ENDOMETRIUM,Resistance,2.0603698507720565
Sorafenib,HEC59_ENDOMETRIUM,Resistance,1.5887013165009645
Sorafenib,HEC6_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,HEP3B217_LIVER,Resistance,2.079441541679836
Sorafenib,HEPG2_LIVER,Resistance,2.079441541679836
Sorafenib,HEYA8_OVARY,Resistance,1.98008914289274
Sorafenib,HGC27_STOMACH,Resistance,2.079441541679836
Sorafenib,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.2188128282501187
Sorafenib,HLE_LIVER,Resistance,2.079441541679836
Sorafenib,HLF_LIVER,Resistance,2.079441541679836
Sorafenib,HMC18_BREAST,Resistance,1.8238903937348965
Sorafenib,HMCB_SKIN,Resistance,1.9873859868705892
Sorafenib,HOS_BONE,Resistance,2.079441541679836
Sorafenib,HPAC_PANCREAS,Resistance,2.079441541679836
Sorafenib,HPAFII_PANCREAS,Resistance,2.079441541679836
Sorafenib,HS229T_LUNG,Resistance,2.079441541679836
Sorafenib,HS294T_SKIN,Resistance,2.079441541679836
Sorafenib,HS578T_BREAST,Resistance,2.079441541679836
Sorafenib,HS683_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,HS695T_SKIN,Resistance,2.079441541679836
Sorafenib,HS729_SOFT_TISSUE,Resistance,2.079441541679836
Sorafenib,HS739T_BREAST,Resistance,2.079441541679836
Sorafenib,HS746T_STOMACH,Resistance,2.079441541679836
Sorafenib,HS766T_PANCREAS,Resistance,2.079441541679836
Sorafenib,HS840T_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441541679836
Sorafenib,HS852T_SKIN,Resistance,2.079441541679836
Sorafenib,HS895T_SKIN,Resistance,2.079441541679836
Sorafenib,HS936T_SKIN,Resistance,2.079441541679836
Sorafenib,HS939T_SKIN,Resistance,2.079441541679836
Sorafenib,HS944T_SKIN,Resistance,2.079441541679836
Sorafenib,HSC2_UPPER_AERODIGESTIVE_TRACT,Resistance,1.5438602367357337
Sorafenib,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.9341266735100613
Sorafenib,HT1080_SOFT_TISSUE,Resistance,2.079441541679836
Sorafenib,HT1197_URINARY_TRACT,Resistance,2.079441541679836
Sorafenib,HT1376_URINARY_TRACT,Resistance,2.079441541679836
Sorafenib,HT144_SKIN,Resistance,2.079441541679836
Sorafenib,HT29_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,HUCCT1_BILIARY_TRACT,Resistance,2.079441541679836
Sorafenib,HUH1_LIVER,Resistance,2.079441541679836
Sorafenib,HUPT3_PANCREAS,Resistance,2.079441541679836
Sorafenib,HUPT4_PANCREAS,Resistance,2.079441541679836
Sorafenib,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,IALM_LUNG,Resistance,1.885291474926548
Sorafenib,IGR37_SKIN,Resistance,2.079441541679836
Sorafenib,IGR39_SKIN,Resistance,2.079441541679836
Sorafenib,IGROV1_OVARY,Resistance,1.8874114539437583
Sorafenib,IM95_STOMACH,Resistance,2.079441541679836
Sorafenib,IMR32_AUTONOMIC_GANGLIA,Resistance,2.079441541679836
Sorafenib,IPC298_SKIN,Resistance,2.0470512147269093
Sorafenib,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,ISTMES1_PLEURA,Resistance,2.079441541679836
Sorafenib,ISTMES2_PLEURA,Resistance,1.6487659632880232
Sorafenib,J82_URINARY_TRACT,Resistance,2.079441541679836
Sorafenib,JHH2_LIVER,Resistance,2.079441541679836
Sorafenib,JHH4_LIVER,Resistance,2.079441541679836
Sorafenib,JHH5_LIVER,Resistance,2.079441541679836
Sorafenib,JHH6_LIVER,Resistance,2.079441541679836
Sorafenib,JHH7_LIVER,Resistance,1.4324566091499489
Sorafenib,JHOS2_OVARY,Resistance,2.079441541679836
Sorafenib,JHOS4_OVARY,Resistance,2.079441541679836
Sorafenib,JHUEM2_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,JMSU1_URINARY_TRACT,Sensitivity,1.3550484610262583
Sorafenib,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.3661089462548963
Sorafenib,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.9440657460464663
Sorafenib,K029AX_SKIN,Resistance,2.079441541679836
Sorafenib,KALS1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.7058615434003359
Sorafenib,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.9328055729468607
Sorafenib,KCIMOH1_PANCREAS,Resistance,2.079441541679836
Sorafenib,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.2842152280548933
Sorafenib,KE39_STOMACH,Resistance,2.079441541679836
Sorafenib,KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.512629724034953
Sorafenib,KELLY_AUTONOMIC_GANGLIA,Resistance,2.079441541679836
Sorafenib,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.3900887376099815
Sorafenib,KLE_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,KMBC2_URINARY_TRACT,Resistance,2.079441541679836
Sorafenib,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.0286871749212
Sorafenib,KMRC1_KIDNEY,Resistance,2.079441541679836
Sorafenib,KMRC2_KIDNEY,Resistance,2.079441541679836
Sorafenib,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.6072277157478678
Sorafenib,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.9732070785466973
Sorafenib,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.3224507635336733
Sorafenib,KNS42_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,KNS60_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,KNS62_LUNG,Resistance,2.079441541679836
Sorafenib,KNS81_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.312670868593187
Sorafenib,KP2_PANCREAS,Resistance,2.079441541679836
Sorafenib,KP3_PANCREAS,Resistance,1.6402401806687399
Sorafenib,KP4_PANCREAS,Resistance,1.3895817507287027
Sorafenib,KPNSI9S_AUTONOMIC_GANGLIA,Resistance,1.7284936534129276
Sorafenib,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,KURAMOCHI_OVARY,Sensitivity,-0.5357971686293519
Sorafenib,KYM1_SOFT_TISSUE,Resistance,2.079441541679836
Sorafenib,KYSE140_OESOPHAGUS,Resistance,2.079441541679836
Sorafenib,KYSE150_OESOPHAGUS,Resistance,2.079441541679836
Sorafenib,KYSE180_OESOPHAGUS,Resistance,2.079441541679836
Sorafenib,KYSE30_OESOPHAGUS,Resistance,2.079441541679836
Sorafenib,KYSE410_OESOPHAGUS,Resistance,2.079441541679836
Sorafenib,KYSE450_OESOPHAGUS,Resistance,2.079441541679836
Sorafenib,KYSE510_OESOPHAGUS,Resistance,2.079441541679836
Sorafenib,KYSE520_OESOPHAGUS,Resistance,2.079441541679836
Sorafenib,KYSE70_OESOPHAGUS,Resistance,2.079441541679836
Sorafenib,L33_PANCREAS,Resistance,2.079441541679836
Sorafenib,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.5797607856424825
Sorafenib,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.765515581624204
Sorafenib,LC1SQSF_LUNG,Resistance,2.079441541679836
Sorafenib,LCLC103H_LUNG,Resistance,2.079441541679836
Sorafenib,LN18_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,LN229_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,LOUNH91_LUNG,Resistance,2.079441541679836
Sorafenib,LOXIMVI_SKIN,Resistance,2.079441541679836
Sorafenib,LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.2550331989165129
Sorafenib,LS123_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,LS411N_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,LS513_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,LU99_LUNG,Resistance,1.5065772408939937
Sorafenib,LUDLU1_LUNG,Resistance,2.079441541679836
Sorafenib,MALME3M_SKIN,Resistance,2.0530576424170013
Sorafenib,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,MCAS_OVARY,Resistance,2.079441541679836
Sorafenib,MCF7_BREAST,Resistance,2.079441541679836
Sorafenib,MDAMB157_BREAST,Resistance,2.079441541679836
Sorafenib,MDAMB175VII_BREAST,Resistance,2.079441541679836
Sorafenib,MDAMB415_BREAST,Resistance,2.079441541679836
Sorafenib,MDAMB435S_SKIN,Resistance,2.079441541679836
Sorafenib,MDAMB436_BREAST,Resistance,2.079441541679836
Sorafenib,MDAMB453_BREAST,Resistance,1.4480949009207449
Sorafenib,MDAMB468_BREAST,Sensitivity,0.8855014835402042
Sorafenib,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.0123642985796564
Sorafenib,MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,MELHO_SKIN,Resistance,1.8532622076617271
Sorafenib,MESSA_SOFT_TISSUE,Resistance,2.079441541679836
Sorafenib,MEWO_SKIN,Resistance,2.079441541679836
Sorafenib,MFE280_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,MFE296_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,MFE319_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,MG63_BONE,Resistance,2.079441541679836
Sorafenib,MHHES1_BONE,Sensitivity,1.1721202423467445
Sorafenib,MIAPACA2_PANCREAS,Resistance,2.079441541679836
Sorafenib,MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,MKN45_STOMACH,Resistance,2.0332716902779104
Sorafenib,MKN7_STOMACH,Resistance,2.079441541679836
Sorafenib,MKN74_STOMACH,Resistance,2.079441541679836
Sorafenib,MOGGCCM_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.5172383243591847
Sorafenib,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-4.914836960730997
Sorafenib,MORCPR_LUNG,Resistance,2.079441541679836
Sorafenib,MPP89_PLEURA,Resistance,2.079441541679836
Sorafenib,MSTO211H_PLEURA,Resistance,1.9433129896403625
Sorafenib,NCIH1048_LUNG,Resistance,1.9899053349885352
Sorafenib,NCIH1092_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1155_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1184_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1299_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1339_LUNG,Resistance,1.6662323432958366
Sorafenib,NCIH1341_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1355_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1373_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1563_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1568_LUNG,Resistance,2.0696330365576734
Sorafenib,NCIH1573_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1581_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1648_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1650_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1651_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1666_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1693_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1694_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1703_LUNG,Sensitivity,0.4555847183311753
Sorafenib,NCIH1792_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1793_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1869_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1915_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1944_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH1975_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH2009_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH2023_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH2030_LUNG,Resistance,1.650010241934638
Sorafenib,NCIH2052_PLEURA,Resistance,2.079441541679836
Sorafenib,NCIH2085_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH2087_LUNG,Resistance,1.5066847311682825
Sorafenib,NCIH211_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH2122_LUNG,Resistance,2.0200605198816275
Sorafenib,NCIH2170_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH2172_LUNG,Sensitivity,-3.622895927499832
Sorafenib,NCIH2228_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH226_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH2286_LUNG,Resistance,1.9461088341732609
Sorafenib,NCIH23_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH2444_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH2452_PLEURA,Resistance,2.079441541679836
Sorafenib,NCIH28_PLEURA,Resistance,2.079441541679836
Sorafenib,NCIH322_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH3255_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH358_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH441_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH460_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH520_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH522_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH647_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH650_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH661_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH727_LUNG,Resistance,2.079441541679836
Sorafenib,NCIH747_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,NCIH810_LUNG,Resistance,2.079441541679836
Sorafenib,NCIN87_STOMACH,Resistance,2.079441541679836
Sorafenib,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.006704396746214
Sorafenib,NIHOVCAR3_OVARY,Sensitivity,0.7070360516067903
Sorafenib,NUGC3_STOMACH,Resistance,1.9639745989489603
Sorafenib,NUGC4_STOMACH,Resistance,2.079441541679836
Sorafenib,OC314_OVARY,Resistance,2.079441541679836
Sorafenib,OC315_OVARY,Resistance,2.079441541679836
Sorafenib,OC316_OVARY,Resistance,2.079441541679836
Sorafenib,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.7677824126163029
Sorafenib,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.2818735719773807
Sorafenib,OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,OCUM1_STOMACH,Resistance,2.079441541679836
Sorafenib,OE33_OESOPHAGUS,Resistance,2.079441541679836
Sorafenib,ONCODG1_OVARY,Resistance,2.079441541679836
Sorafenib,ONS76_CENTRAL_NERVOUS_SYSTEM,Resistance,1.4362201830430164
Sorafenib,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,OV90_OVARY,Resistance,2.0269733332720943
Sorafenib,OVCAR4_OVARY,Resistance,1.651746198164154
Sorafenib,OVCAR8_OVARY,Resistance,1.8188363847500333
Sorafenib,OVMANA_OVARY,Resistance,2.079441541679836
Sorafenib,OVSAHO_OVARY,Resistance,2.079441541679836
Sorafenib,OVTOKO_OVARY,Resistance,2.079441541679836
Sorafenib,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.8085132346739752
Sorafenib,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.4505374007946137
Sorafenib,P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,PANC0203_PANCREAS,Resistance,1.7412132416814805
Sorafenib,PANC0327_PANCREAS,Resistance,2.079441541679836
Sorafenib,PANC0403_PANCREAS,Sensitivity,-0.006788344764353765
Sorafenib,PANC1005_PANCREAS,Sensitivity,1.0813589009578453
Sorafenib,PATU8902_PANCREAS,Resistance,2.079441541679836
Sorafenib,PC14_LUNG,Resistance,2.079441541679836
Sorafenib,PC3_PROSTATE,Resistance,2.079441541679836
Sorafenib,PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,PK1_PANCREAS,Resistance,2.079441541679836
Sorafenib,PK45H_PANCREAS,Resistance,2.079441541679836
Sorafenib,PK59_PANCREAS,Resistance,2.079441541679836
Sorafenib,PL45_PANCREAS,Resistance,2.079441541679836
Sorafenib,PLCPRF5_LIVER,Resistance,2.079441541679836
Sorafenib,PSN1_PANCREAS,Resistance,2.079441541679836
Sorafenib,QGP1_PANCREAS,Resistance,2.079441541679836
Sorafenib,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,RD_SOFT_TISSUE,Resistance,2.079441541679836
Sorafenib,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,RERFGC1B_STOMACH,Resistance,2.079441541679836
Sorafenib,RERFLCAI_LUNG,Resistance,2.079441541679836
Sorafenib,RERFLCMS_LUNG,Resistance,2.079441541679836
Sorafenib,RKO_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,RL952_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,RPMI7951_SKIN,Resistance,2.079441541679836
Sorafenib,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.690227435018102
Sorafenib,RT112_URINARY_TRACT,Resistance,1.5732474240368814
Sorafenib,RT4_URINARY_TRACT,Sensitivity,-1.6593681677605423
Sorafenib,RVH421_SKIN,Resistance,2.079441541679836
Sorafenib,SAOS2_BONE,Resistance,2.079441541679836
Sorafenib,SBC5_LUNG,Resistance,1.6352322724144484
Sorafenib,SCABER_URINARY_TRACT,Resistance,2.079441541679836
Sorafenib,SCC25_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441541679836
Sorafenib,SCC9_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441541679836
Sorafenib,SF126_CENTRAL_NERVOUS_SYSTEM,Resistance,1.8308493126003116
Sorafenib,SF295_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,SH10TC_STOMACH,Resistance,2.079441541679836
Sorafenib,SHP77_LUNG,Resistance,2.079441541679836
Sorafenib,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.6203005594755169
Sorafenib,SIMA_AUTONOMIC_GANGLIA,Resistance,1.5512858703090278
Sorafenib,SJRH30_SOFT_TISSUE,Resistance,2.066437813373385
Sorafenib,SJSA1_BONE,Resistance,2.079441541679836
Sorafenib,SKBR3_BREAST,Resistance,2.079441541679836
Sorafenib,SKCO1_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,SKES1_BONE,Resistance,2.079441541679836
Sorafenib,SKHEP1_LIVER,Resistance,2.079441541679836
Sorafenib,SKLMS1_SOFT_TISSUE,Resistance,2.079441541679836
Sorafenib,SKLU1_LUNG,Resistance,2.079441541679836
Sorafenib,SKMEL2_SKIN,Resistance,2.079441541679836
Sorafenib,SKMEL24_SKIN,Resistance,2.079441541679836
Sorafenib,SKMEL30_SKIN,Resistance,2.0049445414799
Sorafenib,SKMEL31_SKIN,Resistance,2.079441541679836
Sorafenib,SKMEL5_SKIN,Resistance,1.9564934113896968
Sorafenib,SKMES1_LUNG,Resistance,2.079441541679836
Sorafenib,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.5640149375346737
Sorafenib,SKNAS_AUTONOMIC_GANGLIA,Resistance,2.079441541679836
Sorafenib,SKNBE2_AUTONOMIC_GANGLIA,Resistance,2.079441541679836
Sorafenib,SKNDZ_AUTONOMIC_GANGLIA,Resistance,2.079441541679836
Sorafenib,SKNFI_AUTONOMIC_GANGLIA,Resistance,2.079441541679836
Sorafenib,SKNSH_AUTONOMIC_GANGLIA,Resistance,2.079441541679836
Sorafenib,SKOV3_OVARY,Resistance,2.079441541679836
Sorafenib,SNGM_ENDOMETRIUM,Resistance,2.079441541679836
Sorafenib,SNU1_STOMACH,Sensitivity,1.3465840976163883
Sorafenib,SNU16_STOMACH,Resistance,2.079441541679836
Sorafenib,SNU182_LIVER,Resistance,2.079441541679836
Sorafenib,SNU387_LIVER,Resistance,2.079441541679836
Sorafenib,SNU398_LIVER,Resistance,2.079441541679836
Sorafenib,SNU423_LIVER,Resistance,2.079441541679836
Sorafenib,SNU449_LIVER,Resistance,2.079441541679836
Sorafenib,SNU475_LIVER,Resistance,2.079441541679836
Sorafenib,SNUC2A_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,SQ1_LUNG,Resistance,2.079441541679836
Sorafenib,SU8686_PANCREAS,Resistance,2.079441541679836
Sorafenib,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.518759096348876
Sorafenib,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.726904076380835
Sorafenib,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.7988804705287937
Sorafenib,SUIT2_PANCREAS,Resistance,1.9721317508912977
Sorafenib,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
Sorafenib,SW1088_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
Sorafenib,SW1271_LUNG,Resistance,2.079441541679836
Sorafenib,SW1353_BONE,Resistance,2.079441541679836
Sorafenib,SW1417_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,SW1573_LUNG,Resistance,2.079441541679836
Sorafenib,SW1990_PANCREAS,Resistance,2.079441541679836
Sorafenib,SW403_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,SW48_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,SW480_LARGE_INTESTINE,Resistance,2.0726746708402213
Sorafenib,SW579_THYROID,Resistance,2.079441541679836
Sorafenib,SW620_LARGE_INTESTINE,Resistance,2.079441541679836
Sorafenib,SW780_URINARY_TRACT,Resistance,2.079441541679836
Sorafenib,SW900_LUNG,Resistance,2.079441541679836
Sorafenib,T24_URINARY_TRACT,Resistance,2.079441541679836
Sorafenib,T3M10_LUNG,Resistance,2.079441541679836
Sorafenib,T47D_BREAST,Resistance,2.079441541679836
Sorafenib,T84_LARGE_INTESTINE,Resistance,2.079441541679836
